"network_id";"metric";"value"
"M22_108";"richness";43
"M22_108";"connectance";0,228235294117647
"M22_108";"degree.shannon";3,42815871384181
"M22_108";"degree.mean";4,51162790697674
"M22_108";"degree.sd";4,2052806543749
"M22_108";"degree.skewness";1,90423622027807
"M22_108";"degree.kurtosis";6,11517354678371
"M22_108";"modularity.betweenness";0,226060155170581
"M22_108";"modularity.infomap";0
"M22_108";"nestedness";51,1230724144631
"M22_108";"centrality.degree";0,336817653890825
"M22_108";"centrality.eigen";0,372657300600872
"M22_108";"interaction.overlap";0,416965369078806
"M22_108";"link.density";4,51162790697674
