"network_id";"metric";"value"
"mangal_1446";"richness";22
"mangal_1446";"connectance";0,220779220779221
"mangal_1446";"degree.shannon";2,83989058650049
"mangal_1446";"degree.mean";4,63636363636364
"mangal_1446";"degree.sd";3,98264633899018
"mangal_1446";"degree.skewness";2,75169848548126
"mangal_1446";"degree.kurtosis";11,2197237133159
"mangal_1446";"modularity.betweenness";0,17281814686659
"mangal_1446";"modularity.infomap";0
"mangal_1446";"nestedness";33,3333333333333
"mangal_1446";"centrality.degree";0,852380952380952
"mangal_1446";"centrality.eigen";0,274235739898378
"mangal_1446";"interaction.overlap";0,387537739599921
"mangal_1446";"link.density";4,63636363636364
