"network_id";"metric";"value"
"AI22_936";"richness";44
"AI22_936";"connectance";0,102173913043478
"AI22_936";"degree.shannon";3,60925469262427
"AI22_936";"degree.mean";2,13636363636364
"AI22_936";"degree.sd";1,3222762102985
"AI22_936";"degree.skewness";0,906967825393891
"AI22_936";"degree.kurtosis";3,04355130430206
"AI22_936";"modularity.betweenness";0,669760072430964
"AI22_936";"modularity.infomap";0,660706201901313
"AI22_936";"nestedness";6,49141630901288
"AI22_936";"centrality.degree";0,0941306755260244
"AI22_936";"centrality.eigen";0,576256659133015
"AI22_936";"interaction.overlap";0,137444444444444
"AI22_936";"link.density";2,13636363636364
