"network_id";"metric";"value"
"mangal_1015";"richness";36
"mangal_1015";"connectance";0,329931972789116
"mangal_1015";"degree.shannon";3,3171351763394
"mangal_1015";"degree.mean";5,38888888888889
"mangal_1015";"degree.sd";3,93720551934837
"mangal_1015";"degree.skewness";0,662259789535302
"mangal_1015";"degree.kurtosis";2,65591473701909
"mangal_1015";"modularity.betweenness";0,0531937506642577
"mangal_1015";"modularity.infomap";0,0204059942608141
"mangal_1015";"nestedness";47,4940845903579
"mangal_1015";"centrality.degree";0,290756302521008
"mangal_1015";"centrality.eigen";0,413206960279532
"mangal_1015";"interaction.overlap";0,419234181768504
"mangal_1015";"link.density";5,38888888888889
