"network_id";"metric";"value"
"mangal_5016";"richness";49
"mangal_5016";"connectance";0,189473684210526
"mangal_5016";"degree.shannon";3,45392296813908
"mangal_5016";"degree.mean";2,93877551020408
"mangal_5016";"degree.sd";3,32545838485279
"mangal_5016";"degree.skewness";2,40999499785422
"mangal_5016";"degree.kurtosis";8,94665903052991
"mangal_5016";"modularity.betweenness";0,403260030864198
"mangal_5016";"modularity.infomap";0,450906635802469
"mangal_5016";"nestedness";20,0102487984167
"mangal_5016";"centrality.degree";0,30540780141844
"mangal_5016";"centrality.eigen";0,481577035830744
"mangal_5016";"interaction.overlap";0,235036375803281
"mangal_5016";"link.density";2,93877551020408
