"network_id";"metric";"value"
"AI22_896";"richness";30
"AI22_896";"connectance";0,138095238095238
"AI22_896";"degree.shannon";3,25395499090586
"AI22_896";"degree.mean";1,93333333333333
"AI22_896";"degree.sd";1,14269292744673
"AI22_896";"degree.skewness";1,40052772092842
"AI22_896";"degree.kurtosis";4,37018944653838
"AI22_896";"modularity.betweenness";0,607015457788347
"AI22_896";"modularity.infomap";0,600475624256837
"AI22_896";"nestedness";5,68720379146919
"AI22_896";"centrality.degree";0,113300492610837
"AI22_896";"centrality.eigen";0,600762229794907
"AI22_896";"interaction.overlap";0,157725947521866
"AI22_896";"link.density";1,93333333333333
