"network_id";"metric";"value"
"AI22_893";"richness";120
"AI22_893";"connectance";0,0756410256410256
"AI22_893";"degree.shannon";4,34873934254365
"AI22_893";"degree.mean";3,93333333333333
"AI22_893";"degree.sd";4,31867808387669
"AI22_893";"degree.skewness";2,57135338595243
"AI22_893";"degree.kurtosis";12,4324120530147
"AI22_893";"modularity.betweenness";0,391006535478311
"AI22_893";"modularity.infomap";0,399481111749497
"AI22_893";"nestedness";13,689933233715
"AI22_893";"centrality.degree";0,214214499359066
"AI22_893";"centrality.eigen";0,518764805025054
"AI22_893";"interaction.overlap";0,0821706877038604
"AI22_893";"link.density";3,93333333333333
