"network_id";"metric";"value"
"mangal_1240";"richness";20
"mangal_1240";"connectance";0,35
"mangal_1240";"degree.shannon";2,8014010895236
"mangal_1240";"degree.mean";6,65
"mangal_1240";"degree.sd";4,52216762183801
"mangal_1240";"degree.skewness";1,16655238289426
"mangal_1240";"degree.kurtosis";3,15054791694324
"mangal_1240";"modularity.betweenness";0,109559613319012
"mangal_1240";"modularity.infomap";0
"mangal_1240";"nestedness";25,1127819548872
"mangal_1240";"centrality.degree";0,707602339181287
"mangal_1240";"centrality.eigen";0,345713430611059
"mangal_1240";"interaction.overlap";0,470008625661444
"mangal_1240";"link.density";6,65
