"network_id";"metric";"value"
"gateway_180";"richness";48
"gateway_180";"connectance";0,32313829787234
"gateway_180";"degree.shannon";3,70401774371576
"gateway_180";"degree.mean";15,1875
"gateway_180";"degree.sd";8,26851565057658
"gateway_180";"degree.skewness";-0,0022366762171778
"gateway_180";"degree.kurtosis";2,19229601436372
"gateway_180";"modularity.betweenness";0,0516783612856367
"gateway_180";"modularity.infomap";1,11022302462516e-16
"gateway_180";"nestedness";27,6303155682492
"gateway_180";"centrality.degree";0,411655874190564
"gateway_180";"centrality.eigen";0,315862416395405
"gateway_180";"interaction.overlap";0,351126907372946
"gateway_180";"link.density";15,1875
