"network_id";"metric";"value"
"TI129";"richness";32
"TI129";"connectance";0,145299145299145
"TI129";"degree.shannon";3,13603121570995
"TI129";"degree.mean";2,125
"TI129";"degree.sd";2,12132034355964
"TI129";"degree.skewness";2,69729826341286
"TI129";"degree.kurtosis";10,8695032180984
"TI129";"modularity.betweenness";0,543685121107266
"TI129";"modularity.infomap";0,535467128027682
"TI129";"nestedness";19,8360655737705
"TI129";"centrality.degree";0,305376344086021
"TI129";"centrality.eigen";0,425846353324595
"TI129";"interaction.overlap";0,311817023854061
"TI129";"link.density";2,125
