"network_id";"metric";"value"
"M22_193";"richness";45
"M22_193";"connectance";0,200854700854701
"M22_193";"degree.shannon";3,38847732828214
"M22_193";"degree.mean";4,17777777777778
"M22_193";"degree.sd";4,34996807140262
"M22_193";"degree.skewness";2,00928908831943
"M22_193";"degree.kurtosis";7,69346554702132
"M22_193";"modularity.betweenness";0,244284744228158
"M22_193";"modularity.infomap";0,020767315527388
"M22_193";"nestedness";37,8956253200205
"M22_193";"centrality.degree";0,423890063424947
"M22_193";"centrality.eigen";0,414671158869716
"M22_193";"interaction.overlap";0,432783367303491
"M22_193";"link.density";4,17777777777778
