"network_id";"metric";"value"
"mangal_1532";"richness";32
"mangal_1532";"connectance";0,104838709677419
"mangal_1532";"degree.shannon";3,01145063200203
"mangal_1532";"degree.mean";3,25
"mangal_1532";"degree.sd";4,01609664451249
"mangal_1532";"degree.skewness";3,16556642893495
"mangal_1532";"degree.kurtosis";13,570288
"mangal_1532";"modularity.betweenness";0,334319526627219
"mangal_1532";"modularity.infomap";0
"mangal_1532";"nestedness";25,3326612903226
"mangal_1532";"centrality.degree";0,610752688172043
"mangal_1532";"centrality.eigen";0,317730719885904
"mangal_1532";"interaction.overlap";0,332828653763091
"mangal_1532";"link.density";3,25
