"network_id";"metric";"value"
"M22_40";"richness";62
"M22_40";"connectance";0,110991379310345
"M22_40";"degree.shannon";3,72880453514957
"M22_40";"degree.mean";3,32258064516129
"M22_40";"degree.sd";3,46303284849901
"M22_40";"degree.skewness";2,23250121352442
"M22_40";"degree.kurtosis";8,76701583998391
"M22_40";"modularity.betweenness";0,415354887359789
"M22_40";"modularity.infomap";0,348949005561316
"M22_40";"nestedness";22,2998453485606
"M22_40";"centrality.degree";0,265573770491803
"M22_40";"centrality.eigen";0,483230285361964
"M22_40";"interaction.overlap";0,178149803376605
"M22_40";"link.density";3,32258064516129
