"network_id";"metric";"value"
"WOL_263";"richness";30
"WOL_263";"connectance";0,496551724137931
"WOL_263";"degree.shannon";3,3598043622015
"WOL_263";"degree.mean";14,4
"WOL_263";"degree.sd";4,23938837488422
"WOL_263";"degree.skewness";0,567401230857661
"WOL_263";"degree.kurtosis";3,45584986297045
"WOL_263";"modularity.betweenness";0,0322788065843622
"WOL_263";"modularity.infomap";0
"WOL_263";"nestedness";24,2673182876023
"WOL_263";"centrality.degree";0,45320197044335
"WOL_263";"centrality.eigen";0,15709165755663
"WOL_263";"interaction.overlap";0,505745174062528
"WOL_263";"link.density";14,4
