"network_id";"metric";"value"
"TI105";"richness";25
"TI105";"connectance";0,118881118881119
"TI105";"degree.shannon";3,08581166085822
"TI105";"degree.mean";1,36
"TI105";"degree.sd";0,860232526704263
"TI105";"degree.skewness";3,25022481248221
"TI105";"degree.kurtosis";14,0060262965668
"TI105";"modularity.betweenness";0,768166089965398
"TI105";"modularity.infomap";0,768166089965398
"TI105";"nestedness";5,47945205479452
"TI105";"centrality.degree";0,164855072463768
"TI105";"centrality.eigen";0,787783063381176
"TI105";"interaction.overlap";0,112947658402204
"TI105";"link.density";1,36
