"network_id";"metric";"value"
"WOL_073";"richness";104
"WOL_073";"connectance";0,14017094017094
"WOL_073";"degree.shannon";3,90595437065468
"WOL_073";"degree.mean";3,15384615384615
"WOL_073";"degree.sd";6,0559995619673
"WOL_073";"degree.skewness";5,75582634180866
"WOL_073";"degree.kurtosis";41,5804435515024
"WOL_073";"modularity.betweenness";0,475962968471148
"WOL_073";"modularity.infomap";0,471334027364664
"WOL_073";"nestedness";26,4097083652748
"WOL_073";"centrality.degree";0,473634113839711
"WOL_073";"centrality.eigen";0,423973698797823
"WOL_073";"interaction.overlap";0,287923283002804
"WOL_073";"link.density";3,15384615384615
