"network_id";"metric";"value"
"B22_33";"richness";46
"B22_33";"connectance";0,24
"B22_33";"degree.shannon";3,42744616787459
"B22_33";"degree.mean";3,65217391304348
"B22_33";"degree.sd";3,6649534864676
"B22_33";"degree.skewness";1,56030471119457
"B22_33";"degree.kurtosis";4,40519402510961
"B22_33";"modularity.betweenness";0,285076530612245
"B22_33";"modularity.infomap";0,0767431972789117
"B22_33";"nestedness";32,6687616909839
"B22_33";"centrality.degree";0,24040404040404
"B22_33";"centrality.eigen";0,436604525502833
"B22_33";"interaction.overlap";0,340512950282394
"B22_33";"link.density";3,65217391304348
