"network_id";"metric";"value"
"WOL_287";"richness";117
"WOL_287";"connectance";0,0824495381457407
"WOL_287";"degree.shannon";4,27741299968882
"WOL_287";"degree.mean";4,11965811965812
"WOL_287";"degree.sd";4,93258411879684
"WOL_287";"degree.skewness";2,84052903704244
"WOL_287";"degree.kurtosis";13,0688890368578
"WOL_287";"modularity.betweenness";0,420309567672733
"WOL_287";"modularity.infomap";0,385866290180954
"WOL_287";"nestedness";18,0485256117951
"WOL_287";"centrality.degree";0,244527736131934
"WOL_287";"centrality.eigen";0,497004628714327
"WOL_287";"interaction.overlap";0,155629731355044
"WOL_287";"link.density";4,11965811965812
