"network_id";"metric";"value"
"AI22_1285";"richness";61
"AI22_1285";"connectance";0,103785103785104
"AI22_1285";"degree.shannon";3,80835238507409
"AI22_1285";"degree.mean";2,78688524590164
"AI22_1285";"degree.sd";2,38826822961995
"AI22_1285";"degree.skewness";1,56474128666869
"AI22_1285";"degree.kurtosis";5,07540669068437
"AI22_1285";"modularity.betweenness";0,49515570934256
"AI22_1285";"modularity.infomap";0,517647058823529
"AI22_1285";"nestedness";11,4497354497354
"AI22_1285";"centrality.degree";0,141525423728814
"AI22_1285";"centrality.eigen";0,551245554731727
"AI22_1285";"interaction.overlap";0,133173896261236
"AI22_1285";"link.density";2,78688524590164
