"network_id";"metric";"value"
"P22_312";"richness";41
"P22_312";"connectance";0,21875
"P22_312";"degree.shannon";3,35255223954144
"P22_312";"degree.mean";4,09756097560976
"P22_312";"degree.sd";3,83278539738909
"P22_312";"degree.skewness";1,40791752708023
"P22_312";"degree.kurtosis";3,9588960743736
"P22_312";"modularity.betweenness";0,241850907029478
"P22_312";"modularity.infomap";0
"P22_312";"nestedness";33,4745155638013
"P22_312";"centrality.degree";0,286538461538462
"P22_312";"centrality.eigen";0,418519685434315
"P22_312";"interaction.overlap";0,31691949902737
"P22_312";"link.density";4,09756097560976
