"network_id";"metric";"value"
"TI130";"richness";25
"TI130";"connectance";0,140740740740741
"TI130";"degree.shannon";2,99621963712756
"TI130";"degree.mean";1,52
"TI130";"degree.sd";1,29486163997034
"TI130";"degree.skewness";3,30464567669371
"TI130";"degree.kurtosis";14,0954886980305
"TI130";"modularity.betweenness";0,696675900277008
"TI130";"modularity.infomap";0,696675900277008
"TI130";"nestedness";6,22222222222222
"TI130";"centrality.degree";0,248188405797101
"TI130";"centrality.eigen";0,647579740515339
"TI130";"interaction.overlap";0,241777777777778
"TI130";"link.density";1,52
