"network_id";"metric";"value"
"WOL_098";"richness";53
"WOL_098";"connectance";0,221621621621622
"WOL_098";"degree.shannon";3,65007790873097
"WOL_098";"degree.mean";4,64150943396226
"WOL_098";"degree.sd";4,05772927985137
"WOL_098";"degree.skewness";1,48674108243616
"WOL_098";"degree.kurtosis";4,51341650639425
"WOL_098";"modularity.betweenness";0,251404587216604
"WOL_098";"modularity.infomap";0,090290171194395
"WOL_098";"nestedness";27,1867000683795
"WOL_098";"centrality.degree";0,226998491704374
"WOL_098";"centrality.eigen";0,419774882977135
"WOL_098";"interaction.overlap";0,258329374758962
"WOL_098";"link.density";4,64150943396226
