"network_id";"metric";"value"
"mangal_26";"richness";21
"mangal_26";"connectance";0,147619047619048
"mangal_26";"degree.shannon";2,94517562689556
"mangal_26";"degree.mean";2,95238095238095
"mangal_26";"degree.sd";1,32197543381829
"mangal_26";"degree.skewness";0,22166518924228
"mangal_26";"degree.kurtosis";2,07011337228727
"mangal_26";"modularity.betweenness";0,458896982310094
"mangal_26";"modularity.infomap";0,458896982310094
"mangal_26";"nestedness";5,03968253968254
"mangal_26";"centrality.degree";0,113157894736842
"mangal_26";"centrality.eigen";0,326298895014389
"mangal_26";"interaction.overlap";0,161112910772775
"mangal_26";"link.density";2,95238095238095
