"network_id";"metric";"value"
"mangal_1520";"richness";21
"mangal_1520";"connectance";0,219047619047619
"mangal_1520";"degree.shannon";2,88994836529801
"mangal_1520";"degree.mean";4,38095238095238
"mangal_1520";"degree.sd";2,31249195622797
"mangal_1520";"degree.skewness";-0,130060962232803
"mangal_1520";"degree.kurtosis";2,40912824937021
"mangal_1520";"modularity.betweenness";0,150519848771267
"mangal_1520";"modularity.infomap";0
"mangal_1520";"nestedness";13,468253968254
"mangal_1520";"centrality.degree";0,255263157894737
"mangal_1520";"centrality.eigen";0,288587524686798
"mangal_1520";"interaction.overlap";0,246277104100233
"mangal_1520";"link.density";4,38095238095238
