"network_id";"metric";"value"
"gateway_120";"richness";37
"gateway_120";"connectance";0,391891891891892
"gateway_120";"degree.shannon";3,55454334212366
"gateway_120";"degree.mean";14,1081081081081
"gateway_120";"degree.sd";4,57519752933493
"gateway_120";"degree.skewness";-0,160681413288242
"gateway_120";"degree.kurtosis";3,53027042536403
"gateway_120";"modularity.betweenness";0,0369929977539966
"gateway_120";"modularity.infomap";0
"gateway_120";"nestedness";12,3453257577972
"gateway_120";"centrality.degree";0,282539682539683
"gateway_120";"centrality.eigen";0,146359538990198
"gateway_120";"interaction.overlap";0,409700521316577
"gateway_120";"link.density";14,1081081081081
