"network_id";"metric";"value"
"AI22_745";"richness";29
"AI22_745";"connectance";0,15
"AI22_745";"degree.shannon";3,17037161040836
"AI22_745";"degree.mean";1,86206896551724
"AI22_745";"degree.sd";1,30176083855222
"AI22_745";"degree.skewness";1,54402268462264
"AI22_745";"degree.kurtosis";4,76959885411033
"AI22_745";"modularity.betweenness";0,670781893004115
"AI22_745";"modularity.infomap";0,663237311385459
"AI22_745";"nestedness";8,48765432098765
"AI22_745";"centrality.degree";0,158730158730159
"AI22_745";"centrality.eigen";0,65797205950795
"AI22_745";"interaction.overlap";0,187015873015873
"AI22_745";"link.density";1,86206896551724
