"network_id";"metric";"value"
"AI22_1236";"richness";28
"AI22_1236";"connectance";0,148148148148148
"AI22_1236";"degree.shannon";3,111205698439
"AI22_1236";"degree.mean";1,71428571428571
"AI22_1236";"degree.sd";1,32935915658477
"AI22_1236";"degree.skewness";1,98359366249484
"AI22_1236";"degree.kurtosis";6,04661336010613
"AI22_1236";"modularity.betweenness";0,672743055555556
"AI22_1236";"modularity.infomap";0,674479166666667
"AI22_1236";"nestedness";9,38552188552189
"AI22_1236";"centrality.degree";0,170940170940171
"AI22_1236";"centrality.eigen";0,57877011428064
"AI22_1236";"interaction.overlap";0,205555555555556
"AI22_1236";"link.density";1,71428571428571
