"network_id";"metric";"value"
"TI17";"richness";94
"TI17";"connectance";0,0379098360655738
"TI17";"degree.shannon";4,23855595493437
"TI17";"degree.mean";1,57446808510638
"TI17";"degree.sd";1,75664245786584
"TI17";"degree.skewness";5,52339697745198
"TI17";"degree.kurtosis";39,3355997475547
"TI17";"modularity.betweenness";0,867878013148283
"TI17";"modularity.infomap";0,846512052593133
"TI17";"nestedness";1,99692780337942
"TI17";"centrality.degree";0,147498831229547
"TI17";"centrality.eigen";0,832236489935645
"TI17";"interaction.overlap";0,045077614379085
"TI17";"link.density";1,57446808510638
