"network_id";"metric";"value"
"gateway_112";"richness";104
"gateway_112";"connectance";0,249813293502614
"gateway_112";"degree.shannon";4,4700128153307
"gateway_112";"degree.mean";25,7307692307692
"gateway_112";"degree.sd";15,005649919268
"gateway_112";"degree.skewness";0,589114622196815
"gateway_112";"degree.kurtosis";2,88100293947544
"gateway_112";"modularity.betweenness";0,00793104180212312
"gateway_112";"modularity.infomap";0
"gateway_112";"nestedness";29,7429237143946
"gateway_112";"centrality.degree";0,398438987245384
"gateway_112";"centrality.eigen";0,271435802943534
"gateway_112";"interaction.overlap";0,323151269768801
"gateway_112";"link.density";25,7307692307692
