"network_id";"metric";"value"
"B22_1";"richness";61
"B22_1";"connectance";0,171849427168576
"B22_1";"degree.shannon";3,64967370239495
"B22_1";"degree.mean";3,44262295081967
"B22_1";"degree.sd";3,88383225763736
"B22_1";"degree.skewness";2,17603119643026
"B22_1";"degree.kurtosis";7,65082003193109
"B22_1";"modularity.betweenness";0,322857142857143
"B22_1";"modularity.infomap";0,362403628117914
"B22_1";"nestedness";20,0745223462519
"B22_1";"centrality.degree";0,250847457627119
"B22_1";"centrality.eigen";0,529672234335701
"B22_1";"interaction.overlap";0,270678255649797
"B22_1";"link.density";3,44262295081967
