"network_id";"metric";"value"
"P22_218";"richness";85
"P22_218";"connectance";0,0990173847316704
"P22_218";"degree.shannon";3,86014429914877
"P22_218";"degree.mean";3,08235294117647
"P22_218";"degree.sd";4,53875314508785
"P22_218";"degree.skewness";3,514182985538
"P22_218";"degree.kurtosis";15,682440836714
"P22_218";"modularity.betweenness";0,444641920633996
"P22_218";"modularity.infomap";0,453178719188859
"P22_218";"nestedness";17,6323957255858
"P22_218";"centrality.degree";0,279403327596099
"P22_218";"centrality.eigen";0,459793761666396
"P22_218";"interaction.overlap";0,146553612998959
"P22_218";"link.density";3,08235294117647
