"network_id";"metric";"value"
"P22_281";"richness";53
"P22_281";"connectance";0,154761904761905
"P22_281";"degree.shannon";3,50246392659216
"P22_281";"degree.mean";2,45283018867925
"P22_281";"degree.sd";3,06698321918517
"P22_281";"degree.skewness";3,19972360671934
"P22_281";"degree.kurtosis";14,6250812940898
"P22_281";"modularity.betweenness";0,546153846153846
"P22_281";"modularity.infomap";0,566272189349112
"P22_281";"nestedness";7,7124773960217
"P22_281";"centrality.degree";0,310708898944193
"P22_281";"centrality.eigen";0,550250348227806
"P22_281";"interaction.overlap";0,205148263862788
"P22_281";"link.density";2,45283018867925
