"network_id";"metric";"value"
"AI22_959";"richness";126
"AI22_959";"connectance";0,0592982456140351
"AI22_959";"degree.shannon";4,20751905308377
"AI22_959";"degree.mean";2,68253968253968
"AI22_959";"degree.sd";4,34998996532322
"AI22_959";"degree.skewness";4,57046423817849
"AI22_959";"degree.kurtosis";28,5507017514686
"AI22_959";"modularity.betweenness";0,598350898077799
"AI22_959";"modularity.infomap";0,575470046566997
"AI22_959";"nestedness";13,8396225994265
"AI22_959";"centrality.degree";0,262709677419355
"AI22_959";"centrality.eigen";0,481134944596622
"AI22_959";"interaction.overlap";0,200978182141576
"AI22_959";"link.density";2,68253968253968
