"network_id";"metric";"value"
"gateway_261";"richness";59
"gateway_261";"connectance";0,255990648743425
"gateway_261";"degree.shannon";3,85332469080613
"gateway_261";"degree.mean";14,8474576271186
"gateway_261";"degree.sd";9,79411075564613
"gateway_261";"degree.skewness";0,644997184386212
"gateway_261";"degree.kurtosis";2,822533574074
"gateway_261";"modularity.betweenness";0,0625143345634994
"gateway_261";"modularity.infomap";0
"gateway_261";"nestedness";23,1735272145481
"gateway_261";"centrality.degree";0,499395039322444
"gateway_261";"centrality.eigen";0,355912119393337
"gateway_261";"interaction.overlap";0,318455721883246
"gateway_261";"link.density";14,8474576271186
