"network_id";"metric";"value"
"WOL_008";"richness";180
"WOL_008";"connectance";0,0672661870503597
"WOL_008";"degree.shannon";4,65275281512602
"WOL_008";"degree.mean";4,15555555555556
"WOL_008";"degree.sd";5,45762981094549
"WOL_008";"degree.skewness";3,5047909005239
"WOL_008";"degree.kurtosis";20,0944615514546
"WOL_008";"modularity.betweenness";0,433809231033201
"WOL_008";"modularity.infomap";0,445444536589551
"WOL_008";"nestedness";13,1727630414088
"WOL_008";"centrality.degree";0,219446362438014
"WOL_008";"centrality.eigen";0,514414970225059
"WOL_008";"interaction.overlap";0,11088211774667
"WOL_008";"link.density";4,15555555555556
