"network_id";"metric";"value"
"WOL_062";"richness";107
"WOL_062";"connectance";0,2
"WOL_062";"degree.shannon";4,33165064728079
"WOL_062";"degree.mean";8,52336448598131
"WOL_062";"degree.sd";7,27926208471519
"WOL_062";"degree.skewness";1,08768057503539
"WOL_062";"degree.kurtosis";3,5975875195131
"WOL_062";"modularity.betweenness";0,0144948445675592
"WOL_062";"modularity.infomap";0
"WOL_062";"nestedness";28,8001971610554
"WOL_062";"centrality.degree";0,225696316262354
"WOL_062";"centrality.eigen";0,442465205131623
"WOL_062";"interaction.overlap";0,183330624449384
"WOL_062";"link.density";8,52336448598131
