"network_id";"metric";"value"
"gateway_016";"richness";129
"gateway_016";"connectance";0,227470930232558
"gateway_016";"degree.shannon";4,61336902416217
"gateway_016";"degree.mean";29,1162790697674
"gateway_016";"degree.sd";20,385207530131
"gateway_016";"degree.skewness";0,592342776138146
"gateway_016";"degree.kurtosis";2,14513832734147
"gateway_016";"modularity.betweenness";0,0757840348590993
"gateway_016";"modularity.infomap";0
"gateway_016";"nestedness";35,2648721398459
"gateway_016";"centrality.degree";0,401451771653543
"gateway_016";"centrality.eigen";0,438482007119413
"gateway_016";"interaction.overlap";0,280638444927596
"gateway_016";"link.density";29,1162790697674
