"network_id";"metric";"value"
"P22_228";"richness";104
"P22_228";"connectance";0,0734767025089606
"P22_228";"degree.shannon";4,10469718127079
"P22_228";"degree.mean";3,15384615384615
"P22_228";"degree.sd";4,45205141058696
"P22_228";"degree.skewness";3,92133394678251
"P22_228";"degree.kurtosis";19,8491722948512
"P22_228";"modularity.betweenness";0,497601873884593
"P22_228";"modularity.infomap";0,486094586555622
"P22_228";"nestedness";16,3180043005455
"P22_228";"centrality.degree";0,236055587283457
"P22_228";"centrality.eigen";0,489194569275717
"P22_228";"interaction.overlap";0,123700318729641
"P22_228";"link.density";3,15384615384615
