"network_id";"metric";"value"
"gateway_070";"richness";54
"gateway_070";"connectance";0,285115303983228
"gateway_070";"degree.shannon";3,74858008600306
"gateway_070";"degree.mean";15,1111111111111
"gateway_070";"degree.sd";9,84151136319771
"gateway_070";"degree.skewness";0,0868897595242713
"gateway_070";"degree.kurtosis";1,81560414909766
"gateway_070";"modularity.betweenness";0,1464190455594
"gateway_070";"modularity.infomap";0,151915729527105
"gateway_070";"nestedness";31,2712095029562
"gateway_070";"centrality.degree";0,349056603773585
"gateway_070";"centrality.eigen";0,371107175375615
"gateway_070";"interaction.overlap";0,350320985722058
"gateway_070";"link.density";15,1111111111111
