"network_id";"metric";"value"
"TI138";"richness";249
"TI138";"connectance";0,0691268191268191
"TI138";"degree.shannon";4,56878328400171
"TI138";"degree.mean";3,20481927710843
"TI138";"degree.sd";7,88029243994039
"TI138";"degree.skewness";6,65490674353604
"TI138";"degree.kurtosis";51,4784105471506
"TI138";"modularity.betweenness";0,492459218220991
"TI138";"modularity.infomap";0,487628846552471
"TI138";"nestedness";15,323852739399
"TI138";"centrality.degree";0,279646075486483
"TI138";"centrality.eigen";0,538659475233514
"TI138";"interaction.overlap";0,0814161091193794
"TI138";"link.density";3,20481927710843
