"network_id";"metric";"value"
"TI4";"richness";81
"TI4";"connectance";0,0503432494279176
"TI4";"degree.shannon";4,08015931149717
"TI4";"degree.mean";1,62962962962963
"TI4";"degree.sd";1,71350842166332
"TI4";"degree.skewness";3,85783528654087
"TI4";"degree.kurtosis";20,1325984628315
"TI4";"modularity.betweenness";0,844467401285583
"TI4";"modularity.infomap";0,83494031221304
"TI4";"nestedness";1,37035926647679
"TI4";"centrality.degree";0,132911392405063
"TI4";"centrality.eigen";0,821580109750573
"TI4";"interaction.overlap";0,050249952349246
"TI4";"link.density";1,62962962962963
