"network_id";"metric";"value"
"mangal_1036";"richness";44
"mangal_1036";"connectance";0,178571428571429
"mangal_1036";"degree.shannon";3,5073127483554
"mangal_1036";"degree.mean";3,40909090909091
"mangal_1036";"degree.sd";2,83924475560685
"mangal_1036";"degree.skewness";1,66256375510185
"mangal_1036";"degree.kurtosis";4,947117845839
"mangal_1036";"modularity.betweenness";0,429866666666667
"mangal_1036";"modularity.infomap";0,437511111111111
"mangal_1036";"nestedness";22,5271304038427
"mangal_1036";"centrality.degree";0,209302325581395
"mangal_1036";"centrality.eigen";0,412880262294431
"mangal_1036";"interaction.overlap";0,245162758168995
"mangal_1036";"link.density";3,40909090909091
