"network_id";"metric";"value"
"M22_112";"richness";35
"M22_112";"connectance";0,275
"M22_112";"degree.shannon";3,26184847166968
"M22_112";"degree.mean";4,4
"M22_112";"degree.sd";3,53303735349295
"M22_112";"degree.skewness";1,22643400148502
"M22_112";"degree.kurtosis";4,66634228196862
"M22_112";"modularity.betweenness";0,0957159723393488
"M22_112";"modularity.infomap";0,0489121268342047
"M22_112";"nestedness";52,7530266343826
"M22_112";"centrality.degree";0,361853832442068
"M22_112";"centrality.eigen";0,392100830640883
"M22_112";"interaction.overlap";0,414661990786991
"M22_112";"link.density";4,4
