"network_id";"metric";"value"
"P22_392";"richness";66
"P22_392";"connectance";0,0727969348659004
"P22_392";"degree.shannon";3,96039718724217
"P22_392";"degree.mean";2,3030303030303
"P22_392";"degree.sd";1,76260032530347
"P22_392";"degree.skewness";2,02864662238577
"P22_392";"degree.kurtosis";7,54784392748696
"P22_392";"modularity.betweenness";0,698926592797784
"P22_392";"modularity.infomap";0,689144736842105
"P22_392";"nestedness";5,96244131455399
"P22_392";"centrality.degree";0,10625
"P22_392";"centrality.eigen";0,75177389619999
"P22_392";"interaction.overlap";0,115515605793384
"P22_392";"link.density";2,3030303030303
