"network_id";"metric";"value"
"M22_25";"richness";38
"M22_25";"connectance";0,167647058823529
"M22_25";"degree.shannon";3,25670533413841
"M22_25";"degree.mean";3
"M22_25";"degree.sd";3,11057481435115
"M22_25";"degree.skewness";2,2332730069108
"M22_25";"degree.kurtosis";7,90871071439718
"M22_25";"modularity.betweenness";0,426592797783934
"M22_25";"modularity.infomap";0,427516158818098
"M22_25";"nestedness";35,410592808552
"M22_25";"centrality.degree";0,342342342342342
"M22_25";"centrality.eigen";0,42528946684622
"M22_25";"interaction.overlap";0,35328877142809
"M22_25";"link.density";3
