"network_id";"metric";"value"
"P22_364";"richness";94
"P22_364";"connectance";0,112941176470588
"P22_364";"degree.shannon";4,02817755639071
"P22_364";"degree.mean";4,08510638297872
"P22_364";"degree.sd";5,31918737117205
"P22_364";"degree.skewness";3,52641224521213
"P22_364";"degree.kurtosis";18,2856308252172
"P22_364";"modularity.betweenness";0,389892578125
"P22_364";"modularity.infomap";0,401285807291667
"P22_364";"nestedness";20,4102278631757
"P22_364";"centrality.degree";0,350631136044881
"P22_364";"centrality.eigen";0,474831003089077
"P22_364";"interaction.overlap";0,132269078786384
"P22_364";"link.density";4,08510638297872
