"network_id";"metric";"value"
"P22_313";"richness";135
"P22_313";"connectance";0,055819209039548
"P22_313";"degree.shannon";4,52494454659937
"P22_313";"degree.mean";3,65925925925926
"P22_313";"degree.sd";3,69986478769271
"P22_313";"degree.skewness";2,41518128869247
"P22_313";"degree.kurtosis";10,7184718079559
"P22_313";"modularity.betweenness";0,489263879099805
"P22_313";"modularity.infomap";0,482174761100821
"P22_313";"nestedness";9,00951246736162
"P22_313";"centrality.degree";0,154079227920548
"P22_313";"centrality.eigen";0,53610069764978
"P22_313";"interaction.overlap";0,104261541690466
"P22_313";"link.density";3,65925925925926
