"network_id";"metric";"value"
"gateway_184";"richness";54
"gateway_184";"connectance";0,168413696715584
"gateway_184";"degree.shannon";3,67215213316306
"gateway_184";"degree.mean";8,92592592592593
"gateway_184";"degree.sd";7,36091629820136
"gateway_184";"degree.skewness";1,04051470422667
"gateway_184";"degree.kurtosis";3,08709478729857
"gateway_184";"modularity.betweenness";0,236480088152752
"gateway_184";"modularity.infomap";0,239312339663573
"gateway_184";"nestedness";7,81596865039578
"gateway_184";"centrality.degree";0,37155297532656
"gateway_184";"centrality.eigen";0,483966396402995
"gateway_184";"interaction.overlap";0,250805244942503
"gateway_184";"link.density";8,92592592592593
