"network_id";"metric";"value"
"B22_2";"richness";69
"B22_2";"connectance";0,179086538461538
"B22_2";"degree.shannon";3,81674989950328
"B22_2";"degree.mean";4,31884057971014
"B22_2";"degree.sd";4,30967705089778
"B22_2";"degree.skewness";1,37017249258544
"B22_2";"degree.kurtosis";3,8675089655724
"B22_2";"modularity.betweenness";0,327642898968515
"B22_2";"modularity.infomap";0,380748614927256
"B22_2";"nestedness";21,6397934138255
"B22_2";"centrality.degree";0,192054433713784
"B22_2";"centrality.eigen";0,506572006957237
"B22_2";"interaction.overlap";0,315077473130334
"B22_2";"link.density";4,31884057971014
