"network_id";"metric";"value"
"TI160";"richness";26
"TI160";"connectance";0,126666666666667
"TI160";"degree.shannon";3,13096055308793
"TI160";"degree.mean";1,46153846153846
"TI160";"degree.sd";0,811456430414806
"TI160";"degree.skewness";1,27121330849276
"TI160";"degree.kurtosis";2,78635688706437
"TI160";"modularity.betweenness";0,763157894736842
"TI160";"modularity.infomap";0,763157894736842
"TI160";"nestedness";3,03030303030303
"TI160";"centrality.degree";0,0666666666666667
"TI160";"centrality.eigen";0,771060764823951
"TI160";"interaction.overlap";0,126666666666667
"TI160";"link.density";1,46153846153846
