"network_id";"metric";"value"
"mangal_1229";"richness";29
"mangal_1229";"connectance";0,130541871921182
"mangal_1229";"degree.shannon";2,89904554593394
"mangal_1229";"degree.mean";3,6551724137931
"mangal_1229";"degree.sd";4,10814402019213
"mangal_1229";"degree.skewness";1,78975269654712
"mangal_1229";"degree.kurtosis";5,1785133362573
"mangal_1229";"modularity.betweenness";0,313278746885012
"mangal_1229";"modularity.infomap";0,313278746885012
"mangal_1229";"nestedness";26,6748768472906
"mangal_1229";"centrality.degree";0,470899470899471
"mangal_1229";"centrality.eigen";0,465128077898857
"mangal_1229";"interaction.overlap";0,340845728043428
"mangal_1229";"link.density";3,6551724137931
