"network_id";"metric";"value"
"TI9";"richness";40
"TI9";"connectance";0,08
"TI9";"degree.shannon";3,53056629507328
"TI9";"degree.mean";1,4
"TI9";"degree.sd";0,955416408075826
"TI9";"degree.skewness";2,87985940882627
"TI9";"degree.kurtosis";10,8587299583386
"TI9";"modularity.betweenness";0,887755102040816
"TI9";"modularity.infomap";0,887755102040816
"TI9";"nestedness";0,240384615384615
"TI9";"centrality.degree";0,097165991902834
"TI9";"centrality.eigen";0,89369492221153
"TI9";"interaction.overlap";0,0884353741496599
"TI9";"link.density";1,4
