"network_id";"null_model";"replicate";"metric";"value"
"mangal_1525_connectance";"connectance";29;"richness";21
"mangal_1525_connectance";"connectance";29;"connectance";0,226190476190476
"mangal_1525_connectance";"connectance";29;"degree.shannon";2,94061923983112
"mangal_1525_connectance";"connectance";29;"degree.mean";4,52380952380952
"mangal_1525_connectance";"connectance";29;"degree.sd";2,06443812256623
"mangal_1525_connectance";"connectance";29;"degree.skewness";0,244784171383299
"mangal_1525_connectance";"connectance";29;"degree.kurtosis";2,37304016728567
"mangal_1525_connectance";"connectance";29;"modularity.betweenness";0,227146814404432
"mangal_1525_connectance";"connectance";29;"modularity.infomap";0
"mangal_1525_connectance";"connectance";29;"nestedness";15,7908163265306
"mangal_1525_connectance";"connectance";29;"centrality.degree";0,305263157894737
"mangal_1525_connectance";"connectance";29;"centrality.eigen";0,217171053959045
"mangal_1525_connectance";"connectance";29;"interaction.overlap";0,242782022713996
"mangal_1525_connectance";"connectance";29;"link.density";4,52380952380952
