"network_id";"null_model";"replicate";"metric";"value"
"mangal_1256_connectance";"connectance";45;"richness";40
"mangal_1256_connectance";"connectance";45;"connectance";0,251923076923077
"mangal_1256_connectance";"connectance";45;"degree.shannon";3,64966466589473
"mangal_1256_connectance";"connectance";45;"degree.mean";9,825
"mangal_1256_connectance";"connectance";45;"degree.sd";2,76319677371272
"mangal_1256_connectance";"connectance";45;"degree.skewness";0,16191091153945
"mangal_1256_connectance";"connectance";45;"degree.kurtosis";2,36577495133797
"mangal_1256_connectance";"connectance";45;"modularity.betweenness";0,113684776204443
"mangal_1256_connectance";"connectance";45;"modularity.infomap";0
"mangal_1256_connectance";"connectance";45;"nestedness";14,3443913636221
"mangal_1256_connectance";"connectance";45;"centrality.degree";0,176788124156545
"mangal_1256_connectance";"connectance";45;"centrality.eigen";0,128199553556444
"mangal_1256_connectance";"connectance";45;"interaction.overlap";0,260771272666816
"mangal_1256_connectance";"connectance";45;"link.density";9,825
