"network_id";"null_model";"replicate";"metric";"value"
"WOL_262_connectance";"connectance";47;"richness";44
"WOL_262_connectance";"connectance";47;"connectance";0,415433403805497
"WOL_262_connectance";"connectance";47;"degree.shannon";3,76927832749171
"WOL_262_connectance";"connectance";47;"degree.mean";17,8636363636364
"WOL_262_connectance";"connectance";47;"degree.sd";3,07723002209446
"WOL_262_connectance";"connectance";47;"degree.skewness";-0,209348483722873
"WOL_262_connectance";"connectance";47;"degree.kurtosis";3,10317314693396
"WOL_262_connectance";"connectance";47;"modularity.betweenness";0,0574315793562922
"WOL_262_connectance";"connectance";47;"modularity.infomap";0
"WOL_262_connectance";"connectance";47;"nestedness";16,8697784817413
"WOL_262_connectance";"connectance";47;"centrality.degree";0,117386489479513
"WOL_262_connectance";"connectance";47;"centrality.eigen";0,0606376770037929
"WOL_262_connectance";"connectance";47;"interaction.overlap";0,415761067149518
"WOL_262_connectance";"connectance";47;"link.density";17,8636363636364
