"network_id";"null_model";"replicate";"metric";"value"
"gateway_251_connectance";"connectance";49;"richness";20
"gateway_251_connectance";"connectance";49;"connectance";0,326315789473684
"gateway_251_connectance";"connectance";49;"degree.shannon";2,96196601421667
"gateway_251_connectance";"connectance";49;"degree.mean";6,2
"gateway_251_connectance";"connectance";49;"degree.sd";1,67332005306815
"gateway_251_connectance";"connectance";49;"degree.skewness";0,575336763667095
"gateway_251_connectance";"connectance";49;"degree.kurtosis";2,63768443665555
"gateway_251_connectance";"connectance";49;"modularity.betweenness";0,142169614984391
"gateway_251_connectance";"connectance";49;"modularity.infomap";0
"gateway_251_connectance";"connectance";49;"nestedness";19,3470893141946
"gateway_251_connectance";"connectance";49;"centrality.degree";0,374269005847953
"gateway_251_connectance";"connectance";49;"centrality.eigen";0,1490198261419
"gateway_251_connectance";"connectance";49;"interaction.overlap";0,357434069370602
"gateway_251_connectance";"connectance";49;"link.density";6,2
