"network_id";"null_model";"replicate";"metric";"value"
"WOL_262_connectance";"connectance";58;"richness";44
"WOL_262_connectance";"connectance";58;"connectance";0,415433403805497
"WOL_262_connectance";"connectance";58;"degree.shannon";3,76993475629282
"WOL_262_connectance";"connectance";58;"degree.mean";17,8636363636364
"WOL_262_connectance";"connectance";58;"degree.sd";3,05447372310822
"WOL_262_connectance";"connectance";58;"degree.skewness";0,378267757773625
"WOL_262_connectance";"connectance";58;"degree.kurtosis";4,10269254225857
"WOL_262_connectance";"connectance";58;"modularity.betweenness";0,0593674934768111
"WOL_262_connectance";"connectance";58;"modularity.infomap";0
"WOL_262_connectance";"connectance";58;"nestedness";21,5550273911155
"WOL_262_connectance";"connectance";58;"centrality.degree";0,150609080841639
"WOL_262_connectance";"connectance";58;"centrality.eigen";0,0699663988231617
"WOL_262_connectance";"connectance";58;"interaction.overlap";0,411824928325572
"WOL_262_connectance";"connectance";58;"link.density";17,8636363636364
