"network_id";"null_model";"replicate";"metric";"value"
"WOL_263_connectance";"connectance";75;"richness";30
"WOL_263_connectance";"connectance";75;"connectance";0,496551724137931
"WOL_263_connectance";"connectance";75;"degree.shannon";3,38574090057445
"WOL_263_connectance";"connectance";75;"degree.mean";14,4
"WOL_263_connectance";"connectance";75;"degree.sd";2,56770392535352
"WOL_263_connectance";"connectance";75;"degree.skewness";0,104911354079988
"WOL_263_connectance";"connectance";75;"degree.kurtosis";2,35573606904641
"WOL_263_connectance";"connectance";75;"modularity.betweenness";0,0625937714334706
"WOL_263_connectance";"connectance";75;"modularity.infomap";0
"WOL_263_connectance";"connectance";75;"nestedness";24,2527500108636
"WOL_263_connectance";"connectance";75;"centrality.degree";0,140394088669951
"WOL_263_connectance";"connectance";75;"centrality.eigen";0,0587696483798336
"WOL_263_connectance";"connectance";75;"interaction.overlap";0,48972945952208
"WOL_263_connectance";"connectance";75;"link.density";14,4
