"network_id";"null_model";"replicate";"metric";"value"
"gateway_117_connectance";"connectance";88;"richness";160
"gateway_117_connectance";"connectance";88;"connectance";0,231564465408805
"gateway_117_connectance";"connectance";88;"degree.shannon";5,0662798625957
"gateway_117_connectance";"connectance";88;"degree.mean";36,81875
"gateway_117_connectance";"connectance";88;"degree.sd";4,94481734278013
"gateway_117_connectance";"connectance";88;"degree.skewness";0,408156337882044
"gateway_117_connectance";"connectance";88;"degree.kurtosis";3,9431500655775
"gateway_117_connectance";"connectance";88;"modularity.betweenness";0,0419998126434333
"gateway_117_connectance";"connectance";88;"modularity.infomap";0
"gateway_117_connectance";"connectance";88;"nestedness";11,6334508559767
"gateway_117_connectance";"connectance";88;"centrality.degree";0,109863864342011
"gateway_117_connectance";"connectance";88;"centrality.eigen";0,0499904253508226
"gateway_117_connectance";"connectance";88;"interaction.overlap";0,232436742020766
"gateway_117_connectance";"connectance";88;"link.density";36,81875
