"network_id";"null_model";"replicate";"metric";"value"
"gateway_263_connectance";"connectance";12;"richness";55
"gateway_263_connectance";"connectance";12;"connectance";0,21010101010101
"gateway_263_connectance";"connectance";12;"degree.shannon";3,96861449495094
"gateway_263_connectance";"connectance";12;"degree.mean";11,3454545454545
"gateway_263_connectance";"connectance";12;"degree.sd";3,16940338945958
"gateway_263_connectance";"connectance";12;"degree.skewness";0,317329967212676
"gateway_263_connectance";"connectance";12;"degree.kurtosis";2,98346486634549
"gateway_263_connectance";"connectance";12;"modularity.betweenness";0,108949960963182
"gateway_263_connectance";"connectance";12;"modularity.infomap";0
"gateway_263_connectance";"connectance";12;"nestedness";11,6504686336089
"gateway_263_connectance";"connectance";12;"centrality.degree";0,1617749825297
"gateway_263_connectance";"connectance";12;"centrality.eigen";0,11424868081906
"gateway_263_connectance";"connectance";12;"interaction.overlap";0,213644017256724
"gateway_263_connectance";"connectance";12;"link.density";11,3454545454545
